Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2016,4.0,Münster,101.54811407018592,104.91525268554688,1,quarterly
2016,4.0,Potsdam,104.47660064697266,100.66077423095703,0,quarterly
2016,4.0,Potsdam,103.50922471505626,99.68360900878906,1,quarterly
2016,4.0,Rhein-Erft-Kreis,104.59273529052734,108.7916488647461,0,quarterly
2016,4.0,Rhein-Erft-Kreis,103.62428403783727,107.75179290771484,1,quarterly
2016,4.0,Stuttgart,104.86691284179688,118.79695892333984,0,quarterly
2016,4.0,Stuttgart,103.89592290807654,117.64714813232422,1,quarterly
2016,4.0,Wiesbaden,104.63024139404297,114.46263122558594,0,quarterly
2016,4.0,Wiesbaden,103.66144286261665,113.35579681396484,1,quarterly
2016,,Berlin,105.41429901123047,114.686279296875,0,annual
2016,,Berlin,104.92399994606194,114.12506866455078,1,annual
2016,,Bocholt,101.19461059570312,110.79957580566406,0,annual
2016,,Bocholt,100.72393798828124,110.25738525390625,1,annual
2016,,Bonn,102.35881042480469,115.65007019042969,0,annual
2016,,Bonn,101.88272293445675,115.08414459228516,1,annual
2016,,Chemnitz,101.24536895751953,104.53206634521484,0,annual
2016,,Chemnitz,100.77446026469386,104.02055358886719,1,annual
2016,,Dortmund,104.2454605102539,110.10030364990234,0,annual
2016,,Dortmund,103.76059790322947,109.56153869628906,1,annual
2016,,Dresden,102.95829010009766,106.81391906738281,0,annual
2016,,Dresden,102.47941433219022,106.29122924804688,1,annual
2016,,Duisburg,102.52554321289062,111.2679443359375,0,annual
2016,,Duisburg,102.04868022120274,110.72346496582031,1,annual
2016,,Düsseldorf,103.02986907958984,108.11568450927734,0,annual
2016,,Düsseldorf,102.55066038619638,107.58663177490234,1,annual
2016,,Erfurt,102.33013916015625,110.07257843017578,0,annual
2016,,Erfurt,101.85418502452761,109.53395080566406,1,annual
2016,,Frankfurt am Main,103.00731658935547,112.39388275146484,0,annual
2016,,Frankfurt am Main,102.52821279126543,111.8438949584961,1,annual
2016,,Hamburg,102.48023223876953,108.0022964477539,0,annual
2016,,Hamburg,102.0035799957985,107.47379302978516,1,annual
2016,,Karlsruhe,102.66488647460938,111.8979263305664,0,annual
2016,,Karlsruhe,102.18737537472747,111.3503646850586,1,annual
2016,,Köln,102.80748748779297,108.0785140991211,0,annual
2016,,Köln,102.32931312738462,107.54964447021484,1,annual
2016,,Leipzig,104.67374420166016,107.07029724121094,0,annual
2016,,Leipzig,104.18688957746637,106.5463638305664,1,annual
2016,,Lübeck,103.48998260498047,114.61762237548828,0,annual
2016,,Lübeck,103.00863384867822,114.05675506591797,1,annual
2016,,Kreis Mettmann,103.36170196533203,107.83612823486328,0,annual
2016,,Kreis Mettmann,102.88094986316769,107.30844116210938,1,annual
2016,,München,104.46473693847656,112.12467956542969,0,annual
2016,,München,103.9788544410883,111.57600402832031,1,annual
2016,,Münster,100.96041107177734,104.06425476074219,0,annual
2016,,Münster,100.49082776446674,103.5550308227539,1,annual
2016,,Potsdam,103.231689453125,101.45793914794922,0,annual
2016,,Potsdam,102.75154206031975,100.96146392822266,1,annual
2016,,Rhein-Erft-Kreis,103.1764144897461,108.48002624511719,0,annual
2016,,Rhein-Erft-Kreis,102.69652418979378,107.94918823242188,1,annual
2016,,Stuttgart,104.08331298828125,112.77825927734375,0,annual
2016,,Stuttgart,103.5992045557776,112.22638702392578,1,annual
2016,,Wiesbaden,103.85723876953125,111.1112289428711,0,annual
2016,,Wiesbaden,103.37418184502178,110.56752014160156,1,annual
2017,1.0,Berlin,110.96092987060547,127.3336181640625,0,quarterly
2017,1.0,Berlin,109.81840022621354,125.97528076171875,1,quarterly
2017,1.0,Bonn,104.1014404296875,122.7643814086914,0,quarterly
2017,1.0,Bonn,103.02954078128408,121.4267578125,1,quarterly
