Segment,Frequency,Year,Quarter,Month,City,TOM_4q,Share_closed_2w_4q
EFH,quarterly,2025,3,,Hamburg,92.03644180297852,0.1581099070608616
EFH,quarterly,2025,4,,Hamburg,93.4113712310791,0.15025562793016434
EFH,quarterly,2026,1,,Hamburg,95.07792663574219,0.15292338654398918
EFH,quarterly,2012,1,,Hamm,,
EFH,quarterly,2012,2,,Hamm,,
EFH,quarterly,2012,3,,Hamm,,
EFH,quarterly,2012,4,,Hamm,95.82695770263672,0.13174433074891567
EFH,quarterly,2013,1,,Hamm,108.80991744995117,0.090344974771142
EFH,quarterly,2013,2,,Hamm,101.92010879516602,0.09332936443388462
EFH,quarterly,2013,3,,Hamm,111.04997253417969,0.0867131520062685
EFH,quarterly,2013,4,,Hamm,109.35238838195801,0.08946877904236317
EFH,quarterly,2014,1,,Hamm,105.69678688049316,0.08156384248286486
EFH,quarterly,2014,2,,Hamm,105.86218070983887,0.07948699872940779
EFH,quarterly,2014,3,,Hamm,103.27564811706543,0.0723864990286529
EFH,quarterly,2014,4,,Hamm,100.78923034667969,0.08082453859969974
EFH,quarterly,2015,1,,Hamm,101.30841255187988,0.09860619204118848
EFH,quarterly,2015,2,,Hamm,105.42921447753906,0.09142377646639943
EFH,quarterly,2015,3,,Hamm,93.1157112121582,0.13087108358740807
EFH,quarterly,2015,4,,Hamm,89.29987907409668,0.13252555951476097
EFH,quarterly,2016,1,,Hamm,82.63359832763672,0.14105969667434692
EFH,quarterly,2016,2,,Hamm,77.47373962402344,0.17891372740268707
EFH,quarterly,2016,3,,Hamm,84.10411262512207,0.1578028742223978
EFH,quarterly,2016,4,,Hamm,84.22074699401855,0.14684952795505524
EFH,quarterly,2017,1,,Hamm,83.3582763671875,0.15745558589696884
EFH,quarterly,2017,2,,Hamm,81.74353981018066,0.14535386860370636
EFH,quarterly,2017,3,,Hamm,73.19501781463623,0.18586244620382786
EFH,quarterly,2017,4,,Hamm,73.92938327789307,0.19391198083758354
EFH,quarterly,2018,1,,Hamm,75.33068180084229,0.18687735125422478
EFH,quarterly,2018,2,,Hamm,79.21502590179443,0.17692024633288383
EFH,quarterly,2018,3,,Hamm,82.55132293701172,0.16285490989685059
EFH,quarterly,2018,4,,Hamm,82.30592727661133,0.1913721151649952
EFH,quarterly,2019,1,,Hamm,84.7711067199707,0.2001112923026085
EFH,quarterly,2019,2,,Hamm,79.09228324890137,0.23829756304621696
EFH,quarterly,2019,3,,Hamm,81.58244514465332,0.25994298607110977
EFH,quarterly,2019,4,,Hamm,79.80389595031738,0.2461431287229061
EFH,quarterly,2020,1,,Hamm,71.56487560272217,0.2597334198653698
EFH,quarterly,2020,2,,Hamm,75.8788423538208,0.2447046861052513
EFH,quarterly,2020,3,,Hamm,74.5942735671997,0.24400953948497772
EFH,quarterly,2020,4,,Hamm,70.97081661224365,0.26561447605490685
EFH,quarterly,2021,1,,Hamm,72.38253402709961,0.25725743919610977
EFH,quarterly,2021,2,,Hamm,63.90678882598877,0.3057183809578419
EFH,quarterly,2021,3,,Hamm,59.51209735870361,0.32981815561652184
EFH,quarterly,2021,4,,Hamm,62.796048164367676,0.31284284964203835
EFH,quarterly,2022,1,,Hamm,58.22647571563721,0.35050731897354126
EFH,quarterly,2022,2,,Hamm,57.065073013305664,0.3192504346370697
EFH,quarterly,2022,3,,Hamm,59.74218559265137,0.25580957904458046
EFH,quarterly,2022,4,,Hamm,64.08791923522949,0.2405979409813881
EFH,quarterly,2023,1,,Hamm,73.93674278259277,0.18404552340507507
EFH,quarterly,2023,2,,Hamm,85.32557678222656,0.1419788971543312
EFH,quarterly,2023,3,,Hamm,98.30307960510254,0.11726625170558691
EFH,quarterly,2023,4,,Hamm,102.32645988464355,0.09638247266411781
EFH,quarterly,2024,1,,Hamm,104.34546852111816,0.07958930544555187
EFH,quarterly,2024,2,,Hamm,104.88322448730469,0.07795406132936478
EFH,quarterly,2024,3,,Hamm,97.72616958618164,0.0903417756780982
EFH,quarterly,2024,4,,Hamm,94.4409122467041,0.08730372041463852
EFH,quarterly,2025,1,,Hamm,95.0677375793457,0.10611301846802235
EFH,quarterly,2025,2,,Hamm,93.39345169067383,0.10216659493744373
EFH,quarterly,2025,3,,Hamm,94.67356300354004,0.10076603479683399
EFH,quarterly,2025,4,,Hamm,95.46377944946289,0.11489950679242611
EFH,quarterly,2026,1,,Hamm,95.61498832702637,0.10885111801326275
EFH,quarterly,2012,1,,Karlsruhe,,
EFH,quarterly,2012,2,,Karlsruhe,,
EFH,quarterly,2012,3,,Karlsruhe,,
EFH,quarterly,2012,4,,Karlsruhe,76.21142196655273,0.21701591461896896
EFH,quarterly,2013,1,,Karlsruhe,92.79219055175781,0.15355437621474266
EFH,quarterly,2013,2,,Karlsruhe,93.19318771362305,0.17217488586902618
EFH,quarterly,2013,3,,Karlsruhe,94.23731994628906,0.19559325277805328
EFH,quarterly,2013,4,,Karlsruhe,100.60566520690918,0.16425568237900734
EFH,quarterly,2014,1,,Karlsruhe,88.11894416809082,0.17331785336136818
EFH,quarterly,2014,2,,Karlsruhe,83.12421607971191,0.18158915266394615
EFH,quarterly,2014,3,,Karlsruhe,86.17758369445801,0.15567078441381454
EFH,quarterly,2014,4,,Karlsruhe,80.44466590881348,0.17947009950876236
EFH,quarterly,2015,1,,Karlsruhe,87.22656059265137,0.1918257288634777
EFH,quarterly,2015,2,,Karlsruhe,83.91641807556152,0.2140730917453766
EFH,quarterly,2015,3,,Karlsruhe,72.62455463409424,0.2725044675171375
EFH,quarterly,2015,4,,Karlsruhe,69.50383567810059,0.28452686220407486
EFH,quarterly,2016,1,,Karlsruhe,66.50838851928711,0.30115851014852524
EFH,quarterly,2016,2,,Karlsruhe,65.06692886352539,0.2805137112736702
EFH,quarterly,2016,3,,Karlsruhe,72.30106449127197,0.2657186985015869
EFH,quarterly,2016,4,,Karlsruhe,72.60803318023682,0.3085802495479584
EFH,quarterly,2017,1,,Karlsruhe,73.51632595062256,0.2917824313044548
EFH,quarterly,2017,2,,Karlsruhe,80.02113246917725,0.2965901233255863
EFH,quarterly,2017,3,,Karlsruhe,73.8021936416626,0.3121204264461994
EFH,quarterly,2017,4,,Karlsruhe,80.07312393188477,0.24933134019374847
EFH,quarterly,2018,1,,Karlsruhe,73.826171875,0.25594745576381683
EFH,quarterly,2018,2,,Karlsruhe,69.11680030822754,0.2651565559208393
EFH,quarterly,2018,3,,Karlsruhe,74.01983070373535,0.26174746826291084
EFH,quarterly,2018,4,,Karlsruhe,68.78174781799316,0.26546600461006165
EFH,quarterly,2019,1,,Karlsruhe,72.43096542358398,0.2550731748342514
EFH,quarterly,2019,2,,Karlsruhe,68.58434200286865,0.2543482407927513
EFH,quarterly,2019,3,,Karlsruhe,64.38661479949951,0.25131793320178986
EFH,quarterly,2019,4,,Karlsruhe,62.29354381561279,0.27919483184814453
EFH,quarterly,2020,1,,Karlsruhe,56.235663414001465,0.33191221952438354
EFH,quarterly,2020,2,,Karlsruhe,57.69430351257324,0.3657357469201088
EFH,quarterly,2020,3,,Karlsruhe,54.60983371734619,0.3815501406788826
EFH,quarterly,2020,4,,Karlsruhe,55.15556716918945,0.3700071796774864
EFH,quarterly,2021,1,,Karlsruhe,58.998355865478516,0.3680841028690338
EFH,quarterly,2021,2,,Karlsruhe,49.795230865478516,0.4321466013789177
EFH,quarterly,2021,3,,Karlsruhe,49.479857444763184,0.4556739032268524
EFH,quarterly,2021,4,,Karlsruhe,59.23991584777832,0.4450417198240757
EFH,quarterly,2022,1,,Karlsruhe,53.38254451751709,0.43565527722239494
EFH,quarterly,2022,2,,Karlsruhe,65.9749059677124,0.34381500259041786
EFH,quarterly,2022,3,,Karlsruhe,66.78838539123535,0.2908369451761246
EFH,quarterly,2022,4,,Karlsruhe,56.695130348205566,0.28409091383218765
EFH,quarterly,2023,1,,Karlsruhe,71.31725692749023,0.22169353812932968
EFH,quarterly,2023,2,,Karlsruhe,76.31957817077637,0.2091728039085865
EFH,quarterly,2023,3,,Karlsruhe,84.52286052703857,0.19174856320023537
EFH,quarterly,2023,4,,Karlsruhe,85.70524978637695,0.1907941736280918
EFH,quarterly,2024,1,,Karlsruhe,89.20942497253418,0.17543857172131538
EFH,quarterly,2024,2,,Karlsruhe,89.88585662841797,0.17316951230168343
EFH,quarterly,2024,3,,Karlsruhe,90.79251098632812,0.16929354146122932
EFH,quarterly,2024,4,,Karlsruhe,93.74256706237793,0.15826458856463432
EFH,quarterly,2025,1,,Karlsruhe,87.74386978149414,0.17388958856463432
EFH,quarterly,2025,2,,Karlsruhe,85.11270141601562,0.17080498114228249
EFH,quarterly,2025,3,,Karlsruhe,80.17311096191406,0.18777618929743767
EFH,quarterly,2025,4,,Karlsruhe,82.72375106811523,0.18716305494308472
EFH,quarterly,2026,1,,Karlsruhe,81.15141868591309,0.20167198404669762
EFH,quarterly,2012,1,,Köln,,
EFH,quarterly,2012,2,,Köln,,
EFH,quarterly,2012,3,,Köln,,
EFH,quarterly,2012,4,,Köln,85.26701736450195,0.14348679408431053
EFH,quarterly,2013,1,,Köln,94.0124340057373,0.12474409118294716
EFH,quarterly,2013,2,,Köln,96.1318302154541,0.13622190430760384
EFH,quarterly,2013,3,,Köln,101.7479476928711,0.14140291325747967
EFH,quarterly,2013,4,,Köln,102.16760063171387,0.13235529512166977
EFH,quarterly,2014,1,,Köln,97.30256462097168,0.14492130652070045
EFH,quarterly,2014,2,,Köln,93.89411926269531,0.14930957183241844
EFH,quarterly,2014,3,,Köln,89.98224449157715,0.16174569725990295
EFH,quarterly,2014,4,,Köln,83.98736953735352,0.19349044188857079
EFH,quarterly,2015,1,,Köln,84.56196975708008,0.2077355943620205
EFH,quarterly,2015,2,,Köln,84.97083473205566,0.20958532020449638
EFH,quarterly,2015,3,,Köln,79.23681640625,0.22359907999634743
EFH,quarterly,2015,4,,Köln,79.60014724731445,0.21871930733323097
EFH,quarterly,2016,1,,Köln,74.26827049255371,0.21354949101805687
EFH,quarterly,2016,2,,Köln,71.41981315612793,0.22017528489232063
EFH,quarterly,2016,3,,Köln,70.51032638549805,0.23424853011965752
EFH,quarterly,2016,4,,Köln,68.44853782653809,0.2594037614762783
EFH,quarterly,2017,1,,Köln,71.35983276367188,0.26566458120942116
EFH,quarterly,2017,2,,Köln,69.19566440582275,0.27641110867261887
EFH,quarterly,2017,3,,Köln,71.5110445022583,0.2680412828922272
EFH,quarterly,2017,4,,Köln,70.57032489776611,0.2619859352707863
EFH,quarterly,2018,1,,Köln,67.92008304595947,0.27329636365175247
EFH,quarterly,2018,2,,Köln,67.24876976013184,0.28163356333971024
EFH,quarterly,2018,3,,Köln,63.314029693603516,0.28581077605485916
EFH,quarterly,2018,4,,Köln,61.86184787750244,0.28560856729745865
EFH,quarterly,2019,1,,Köln,65.17145442962646,0.2710987664759159
EFH,quarterly,2019,2,,Köln,66.8905611038208,0.25309867411851883
EFH,quarterly,2019,3,,Köln,68.1315975189209,0.25608672201633453
EFH,quarterly,2019,4,,Köln,72.19419956207275,0.25737666338682175
EFH,quarterly,2020,1,,Köln,67.12762260437012,0.2730480842292309
EFH,quarterly,2020,2,,Köln,68.73700904846191,0.26874177902936935
EFH,quarterly,2020,3,,Köln,67.8797960281372,0.2954639494419098
EFH,quarterly,2020,4,,Köln,63.44283962249756,0.3016243726015091
EFH,quarterly,2021,1,,Köln,62.938801765441895,0.30817338079214096
EFH,quarterly,2021,2,,Köln,54.05127811431885,0.3761436492204666
EFH,quarterly,2021,3,,Köln,56.64486789703369,0.34110091626644135
EFH,quarterly,2021,4,,Köln,57.314714431762695,0.3368663042783737
EFH,quarterly,2022,1,,Köln,58.642659187316895,0.3444851338863373
EFH,quarterly,2022,2,,Köln,61.93097686767578,0.29883629083633423
EFH,quarterly,2022,3,,Köln,62.94373893737793,0.26857563853263855
EFH,quarterly,2022,4,,Köln,65.05336475372314,0.24182864278554916
EFH,quarterly,2023,1,,Köln,69.15432643890381,0.19338324666023254
EFH,quarterly,2023,2,,Köln,79.21390342712402,0.15757276117801666
EFH,quarterly,2023,3,,Köln,84.55539131164551,0.15509210526943207
EFH,quarterly,2023,4,,Köln,88.95972061157227,0.15280883014202118
EFH,quarterly,2024,1,,Köln,93.24604225158691,0.15098734200000763
EFH,quarterly,2024,2,,Köln,96.76560020446777,0.14610766619443893
EFH,quarterly,2024,3,,Köln,97.14881896972656,0.14410951733589172
EFH,quarterly,2024,4,,Köln,97.99865531921387,0.14172736927866936
EFH,quarterly,2025,1,,Köln,94.96346855163574,0.15030598640441895
EFH,quarterly,2025,2,,Köln,89.89432907104492,0.15170172229409218
EFH,quarterly,2025,3,,Köln,86.10510063171387,0.1628241166472435
EFH,quarterly,2025,4,,Köln,81.86628913879395,0.17439057677984238
EFH,quarterly,2026,1,,Köln,80.1137580871582,0.1841021031141281
EFH,quarterly,2012,1,,Leipzig,,
EFH,quarterly,2012,2,,Leipzig,,
EFH,quarterly,2012,3,,Leipzig,,
EFH,quarterly,2012,4,,Leipzig,101.82145881652832,0.09357126615941525
EFH,quarterly,2013,1,,Leipzig,112.24357223510742,0.08467629738152027
EFH,quarterly,2013,2,,Leipzig,113.81681632995605,0.09714462049305439
EFH,quarterly,2013,3,,Leipzig,110.00830841064453,0.12177826836705208
EFH,quarterly,2013,4,,Leipzig,105.06557846069336,0.13008457235991955
EFH,quarterly,2014,1,,Leipzig,99.61066055297852,0.12669987231492996
EFH,quarterly,2014,2,,Leipzig,98.90234375,0.1313097309321165
EFH,quarterly,2014,3,,Leipzig,97.92045211791992,0.13088888488709927
EFH,quarterly,2014,4,,Leipzig,95.31139373779297,0.15001136623322964
EFH,quarterly,2015,1,,Leipzig,95.3024787902832,0.1626426912844181
EFH,quarterly,2015,2,,Leipzig,91.87887573242188,0.18057747557759285
EFH,quarterly,2015,3,,Leipzig,93.79033088684082,0.18358824774622917
EFH,quarterly,2015,4,,Leipzig,94.26185607910156,0.1865006648004055
EFH,quarterly,2016,1,,Leipzig,86.73818778991699,0.20975320786237717
EFH,quarterly,2016,2,,Leipzig,85.23809051513672,0.2214704267680645
EFH,quarterly,2016,3,,Leipzig,78.08822441101074,0.2494623214006424
EFH,quarterly,2016,4,,Leipzig,70.68440818786621,0.2648819424211979
EFH,quarterly,2017,1,,Leipzig,75.35064697265625,0.26246559992432594
EFH,quarterly,2017,2,,Leipzig,70.59218978881836,0.26426248997449875
EFH,quarterly,2017,3,,Leipzig,73.69501113891602,0.2476460039615631
EFH,quarterly,2017,4,,Leipzig,79.93575477600098,0.22117464616894722
EFH,quarterly,2018,1,,Leipzig,74.75846672058105,0.2499370463192463
EFH,quarterly,2018,2,,Leipzig,80.44013023376465,0.23673806339502335
EFH,quarterly,2018,3,,Leipzig,79.34708404541016,0.2341681458055973
EFH,quarterly,2018,4,,Leipzig,80.05947875976562,0.24726303666830063
EFH,quarterly,2019,1,,Leipzig,84.20096015930176,0.20740515366196632
EFH,quarterly,2019,2,,Leipzig,79.69213676452637,0.23249537497758865
EFH,quarterly,2019,3,,Leipzig,76.70195198059082,0.23564352467656136
EFH,quarterly,2019,4,,Leipzig,75.6166000366211,0.23635131120681763
EFH,quarterly,2020,1,,Leipzig,73.80001068115234,0.2445419281721115
EFH,quarterly,2020,2,,Leipzig,74.61433792114258,0.23232580348849297
EFH,quarterly,2020,3,,Leipzig,76.86693954467773,0.2456711269915104
EFH,quarterly,2020,4,,Leipzig,74.54534339904785,0.2574699968099594
EFH,quarterly,2021,1,,Leipzig,73.00132751464844,0.2785075791180134
EFH,quarterly,2021,2,,Leipzig,63.771135330200195,0.33489253371953964
EFH,quarterly,2021,3,,Leipzig,62.9034366607666,0.34497858583927155
EFH,quarterly,2021,4,,Leipzig,63.19317436218262,0.3523521348834038
EFH,quarterly,2022,1,,Leipzig,60.32120990753174,0.35073529928922653
EFH,quarterly,2022,2,,Leipzig,65.84609699249268,0.29309721291065216
EFH,quarterly,2022,3,,Leipzig,65.00317287445068,0.258415836840868
EFH,quarterly,2022,4,,Leipzig,66.71804332733154,0.21287091076374054
EFH,quarterly,2023,1,,Leipzig,74.69061088562012,0.16240441240370274
EFH,quarterly,2023,2,,Leipzig,82.75424003601074,0.1326407752931118
EFH,quarterly,2023,3,,Leipzig,87.61979866027832,0.12149947136640549
EFH,quarterly,2023,4,,Leipzig,93.58430671691895,0.11619694158434868
EFH,quarterly,2024,1,,Leipzig,96.04089736938477,0.11341916397213936
EFH,quarterly,2024,2,,Leipzig,96.7622241973877,0.1183727364987135
EFH,quarterly,2024,3,,Leipzig,97.51001358032227,0.12171175517141819
EFH,quarterly,2024,4,,Leipzig,93.25614356994629,0.1234106682240963
EFH,quarterly,2025,1,,Leipzig,89.9334774017334,0.13412495516240597
EFH,quarterly,2025,2,,Leipzig,87.06914329528809,0.13831033371388912
EFH,quarterly,2025,3,,Leipzig,86.74234580993652,0.1317743845283985
EFH,quarterly,2025,4,,Leipzig,91.99401664733887,0.12182731553912163
EFH,quarterly,2026,1,,Leipzig,89.51385116577148,0.11202766187489033
EFH,quarterly,2012,1,,Lübeck,,
EFH,quarterly,2012,2,,Lübeck,,
EFH,quarterly,2012,3,,Lübeck,,
EFH,quarterly,2012,4,,Lübeck,95.69158172607422,0.1320497039705515
EFH,quarterly,2013,1,,Lübeck,105.90976333618164,0.11809081770479679
EFH,quarterly,2013,2,,Lübeck,97.90266609191895,0.1254168264567852
EFH,quarterly,2013,3,,Lübeck,94.41960716247559,0.15907067246735096
EFH,quarterly,2013,4,,Lübeck,89.74619674682617,0.17634351551532745
EFH,quarterly,2014,1,,Lübeck,81.8836498260498,0.19070786982774734
EFH,quarterly,2014,2,,Lübeck,83.32527160644531,0.20169688016176224
EFH,quarterly,2014,3,,Lübeck,85.16672134399414,0.18843930587172508
EFH,quarterly,2014,4,,Lübeck,86.4013843536377,0.18327346071600914
EFH,quarterly,2015,1,,Lübeck,88.38126754760742,0.17456379532814026
EFH,quarterly,2015,2,,Lübeck,88.51897048950195,0.17526735737919807
EFH,quarterly,2015,3,,Lübeck,85.6784610748291,0.1896214261651039
EFH,quarterly,2015,4,,Lübeck,81.53154754638672,0.1989293172955513
EFH,quarterly,2016,1,,Lübeck,81.79257392883301,0.22252283990383148
EFH,quarterly,2016,2,,Lübeck,77.95277214050293,0.2339613325893879
EFH,quarterly,2016,3,,Lübeck,76.68371200561523,0.23470307514071465
EFH,quarterly,2016,4,,Lübeck,79.85466003417969,0.2263488546013832
EFH,quarterly,2017,1,,Lübeck,77.70177268981934,0.2072639800608158
EFH,quarterly,2017,2,,Lübeck,77.71230697631836,0.2161506935954094
EFH,quarterly,2017,3,,Lübeck,77.31257057189941,0.21074102818965912
EFH,quarterly,2017,4,,Lübeck,73.61971092224121,0.21823258325457573
EFH,quarterly,2018,1,,Lübeck,69.0879135131836,0.24504677578806877
EFH,quarterly,2018,2,,Lübeck,68.42050361633301,0.233633391559124
EFH,quarterly,2018,3,,Lübeck,69.12943077087402,0.2465798184275627
EFH,quarterly,2018,4,,Lübeck,67.53787231445312,0.24484166875481606
EFH,quarterly,2019,1,,Lübeck,72.79986190795898,0.23071206733584404
EFH,quarterly,2019,2,,Lübeck,75.21126937866211,0.2334224432706833
EFH,quarterly,2019,3,,Lübeck,73.94300079345703,0.23462437093257904
EFH,quarterly,2019,4,,Lübeck,75.52115440368652,0.24119343981146812
EFH,quarterly,2020,1,,Lübeck,71.47390747070312,0.2582659386098385
EFH,quarterly,2020,2,,Lübeck,71.18868446350098,0.26489223912358284
EFH,quarterly,2020,3,,Lübeck,72.2878303527832,0.29651616886258125
EFH,quarterly,2020,4,,Lübeck,68.68690395355225,0.31734950095415115
EFH,quarterly,2021,1,,Lübeck,65.81559467315674,0.3087247908115387
EFH,quarterly,2021,2,,Lübeck,58.13262367248535,0.36397841572761536
EFH,quarterly,2021,3,,Lübeck,58.21620750427246,0.3279050141572952
EFH,quarterly,2021,4,,Lübeck,59.7349214553833,0.31033965572714806
EFH,quarterly,2022,1,,Lübeck,60.53388214111328,0.33953941985964775
EFH,quarterly,2022,2,,Lübeck,64.2781982421875,0.2745962589979172
EFH,quarterly,2022,3,,Lübeck,61.98338031768799,0.2569892145693302
EFH,quarterly,2022,4,,Lübeck,68.57492542266846,0.22616568580269814
EFH,quarterly,2023,1,,Lübeck,79.61956787109375,0.1585820820182562
EFH,quarterly,2023,2,,Lübeck,88.83372783660889,0.13541529513895512
EFH,quarterly,2023,3,,Lübeck,99.82658576965332,0.10939488559961319
EFH,quarterly,2023,4,,Lübeck,100.18635177612305,0.11241678334772587
EFH,quarterly,2024,1,,Lübeck,104.0627212524414,0.11193369142711163
EFH,quarterly,2024,2,,Lübeck,108.36494827270508,0.09111980814486742
EFH,quarterly,2024,3,,Lübeck,109.8477783203125,0.08569812122732401
EFH,quarterly,2024,4,,Lübeck,107.05178451538086,0.086873191408813
EFH,quarterly,2025,1,,Lübeck,98.71565055847168,0.110588607378304
EFH,quarterly,2025,2,,Lübeck,89.9106273651123,0.14239112101495266
EFH,quarterly,2025,3,,Lübeck,83.00171089172363,0.15904469043016434
EFH,quarterly,2025,4,,Lübeck,83.83877754211426,0.1489065457135439
EFH,quarterly,2026,1,,Lübeck,88.14121437072754,0.14040852151811123
EFH,quarterly,2012,1,,Kreis Mettmann,,
EFH,quarterly,2012,2,,Kreis Mettmann,,
EFH,quarterly,2012,3,,Kreis Mettmann,,
EFH,quarterly,2012,4,,Kreis Mettmann,91.59815311431885,0.13589876517653465
EFH,quarterly,2013,1,,Kreis Mettmann,104.13049697875977,0.10791530460119247
EFH,quarterly,2013,2,,Kreis Mettmann,103.68363571166992,0.11691579781472683
EFH,quarterly,2013,3,,Kreis Mettmann,108.70888900756836,0.12485767900943756
EFH,quarterly,2013,4,,Kreis Mettmann,109.45505905151367,0.12090645916759968
EFH,quarterly,2014,1,,Kreis Mettmann,108.43706893920898,0.11250963993370533
EFH,quarterly,2014,2,,Kreis Mettmann,106.47882461547852,0.11777518317103386
EFH,quarterly,2014,3,,Kreis Mettmann,100.46401023864746,0.12578654289245605
EFH,quarterly,2014,4,,Kreis Mettmann,90.47218322753906,0.15948407351970673
EFH,quarterly,2015,1,,Kreis Mettmann,90.72281265258789,0.16864870488643646
EFH,quarterly,2015,2,,Kreis Mettmann,92.19290733337402,0.18889275938272476
EFH,quarterly,2015,3,,Kreis Mettmann,89.07524871826172,0.2194734625518322
EFH,quarterly,2015,4,,Kreis Mettmann,87.86341667175293,0.1970212161540985
EFH,quarterly,2016,1,,Kreis Mettmann,81.62668037414551,0.2128131277859211
EFH,quarterly,2016,2,,Kreis Mettmann,78.79047393798828,0.20121006295084953
EFH,quarterly,2016,3,,Kreis Mettmann,79.73584365844727,0.1803680621087551
EFH,quarterly,2016,4,,Kreis Mettmann,80.63101959228516,0.20858245715498924
EFH,quarterly,2017,1,,Kreis Mettmann,81.02400588989258,0.19716227054595947
EFH,quarterly,2017,2,,Kreis Mettmann,78.75778579711914,0.22464372217655182
EFH,quarterly,2017,3,,Kreis Mettmann,77.8420524597168,0.24326100945472717
EFH,quarterly,2017,4,,Kreis Mettmann,77.85958480834961,0.256285909563303
EFH,quarterly,2018,1,,Kreis Mettmann,77.76598358154297,0.2675952836871147
EFH,quarterly,2018,2,,Kreis Mettmann,78.93083572387695,0.25175559148192406
EFH,quarterly,2018,3,,Kreis Mettmann,76.1190185546875,0.2581603489816189
EFH,quarterly,2018,4,,Kreis Mettmann,76.52282905578613,0.23405586183071136
EFH,quarterly,2019,1,,Kreis Mettmann,76.20531845092773,0.2259252667427063
EFH,quarterly,2019,2,,Kreis Mettmann,74.30288314819336,0.23391886427998543
EFH,quarterly,2019,3,,Kreis Mettmann,76.60313987731934,0.2286197952926159
EFH,quarterly,2019,4,,Kreis Mettmann,71.89383506774902,0.24700654298067093
EFH,quarterly,2020,1,,Kreis Mettmann,68.09466743469238,0.2613159939646721
EFH,quarterly,2020,2,,Kreis Mettmann,68.23315811157227,0.2781819775700569
EFH,quarterly,2020,3,,Kreis Mettmann,64.81988048553467,0.3087872713804245
EFH,quarterly,2020,4,,Kreis Mettmann,66.19877529144287,0.32895632833242416
EFH,quarterly,2021,1,,Kreis Mettmann,61.42691230773926,0.36793137341737747
EFH,quarterly,2021,2,,Kreis Mettmann,57.113322257995605,0.3980168476700783
EFH,quarterly,2021,3,,Kreis Mettmann,56.69102096557617,0.3913291171193123
EFH,quarterly,2021,4,,Kreis Mettmann,56.49342155456543,0.38052112609148026
EFH,quarterly,2022,1,,Kreis Mettmann,59.096001625061035,0.3618919402360916
EFH,quarterly,2022,2,,Kreis Mettmann,58.381102561950684,0.3217378035187721
EFH,quarterly,2022,3,,Kreis Mettmann,59.50401496887207,0.2821236401796341
EFH,quarterly,2022,4,,Kreis Mettmann,60.487606048583984,0.24403177201747894
EFH,quarterly,2023,1,,Kreis Mettmann,69.79144668579102,0.184707660228014
EFH,quarterly,2023,2,,Kreis Mettmann,83.03439426422119,0.15280726924538612
EFH,quarterly,2023,3,,Kreis Mettmann,91.01810073852539,0.12696471624076366
EFH,quarterly,2023,4,,Kreis Mettmann,96.00234794616699,0.1167018748819828
EFH,quarterly,2024,1,,Kreis Mettmann,95.95363998413086,0.12564769387245178
EFH,quarterly,2024,2,,Kreis Mettmann,97.54812431335449,0.11292140930891037
EFH,quarterly,2024,3,,Kreis Mettmann,100.40035438537598,0.10751799121499062
EFH,quarterly,2024,4,,Kreis Mettmann,102.13142585754395,0.11676108278334141
EFH,quarterly,2025,1,,Kreis Mettmann,98.48274612426758,0.14089676551520824
EFH,quarterly,2025,2,,Kreis Mettmann,93.14674758911133,0.15379520691931248
EFH,quarterly,2025,3,,Kreis Mettmann,87.0262680053711,0.17003078013658524
EFH,quarterly,2025,4,,Kreis Mettmann,87.3104419708252,0.16798152774572372
EFH,quarterly,2026,1,,Kreis Mettmann,90.95677757263184,0.14125913754105568
EFH,quarterly,2012,1,,München,,
EFH,quarterly,2012,2,,München,,
EFH,quarterly,2012,3,,München,,
EFH,quarterly,2012,4,,München,67.66647338867188,0.2025492899119854
EFH,quarterly,2013,1,,München,74.0964469909668,0.1846485659480095
EFH,quarterly,2013,2,,München,70.62773895263672,0.19495896250009537
EFH,quarterly,2013,3,,München,73.77298355102539,0.19794915989041328
EFH,quarterly,2013,4,,München,76.83475685119629,0.19234248995780945
EFH,quarterly,2014,1,,München,75.31763648986816,0.19363167136907578
EFH,quarterly,2014,2,,München,74.49745750427246,0.20651132240891457
EFH,quarterly,2014,3,,München,72.35482025146484,0.22830373421311378
EFH,quarterly,2014,4,,München,71.42380905151367,0.23538924381136894
EFH,quarterly,2015,1,,München,72.99049377441406,0.23435597866773605
EFH,quarterly,2015,2,,München,78.11023330688477,0.23933743685483932
EFH,quarterly,2015,3,,München,73.73085117340088,0.2571757957339287
EFH,quarterly,2015,4,,München,69.42479038238525,0.2721422165632248
EFH,quarterly,2016,1,,München,66.53466892242432,0.2944702208042145
EFH,quarterly,2016,2,,München,62.62472057342529,0.2980007380247116
EFH,quarterly,2016,3,,München,66.50636672973633,0.28368449211120605
EFH,quarterly,2016,4,,München,70.7054271697998,0.27471141144633293
EFH,quarterly,2017,1,,München,72.60042762756348,0.25694792345166206
EFH,quarterly,2017,2,,München,74.7821273803711,0.24060405790805817
EFH,quarterly,2017,3,,München,76.5335464477539,0.22837460413575172
EFH,quarterly,2017,4,,München,75.3724422454834,0.2246052250266075
EFH,quarterly,2018,1,,München,76.5630989074707,0.2233741506934166
EFH,quarterly,2018,2,,München,73.98273658752441,0.2271394543349743
EFH,quarterly,2018,3,,München,72.39083671569824,0.239752396941185
EFH,quarterly,2018,4,,München,75.14562225341797,0.2291061393916607
EFH,quarterly,2019,1,,München,77.1597671508789,0.23260203376412392
